"mode","season","route_id","route_name","dir_id","day_type_id","day_type_name","stop_name","parent_station","total_ons","total_offs","number_service_days","hour_of_service","average_ons","average_offs","average_flow"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","5","12","08:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","3","12","09:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","6","12","10:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","11:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","9","12","12:00:00","0","1","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","13:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","14:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","15:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","16:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","18:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","1","12","19:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","20:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","21:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","2","12","22:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Science Park/West End","place-spmnl","0","0","12","23:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","3","1","14","00:00:00","0","0","6"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","0","0","14","01:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","0","0","14","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","0","0","14","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","0","0","14","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","13","3","14","05:00:00","1","0","7"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","38","6","14","06:00:00","3","0","20"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","55","14","14","07:00:00","4","1","31"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","72","18","14","08:00:00","5","1","45"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","159","25","14","09:00:00","11","2","75"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","151","35","14","10:00:00","11","3","92"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","184","32","14","11:00:00","13","2","98"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","254","45","14","12:00:00","18","3","132"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","194","41","14","13:00:00","14","3","109"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","168","41","14","14:00:00","12","3","91"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","171","38","14","15:00:00","12","3","97"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","174","32","14","16:00:00","12","2","90"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","120","30","14","17:00:00","9","2","70"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","201","50","14","18:00:00","14","4","100"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","128","32","14","19:00:00","9","2","60"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","69","36","14","20:00:00","5","3","57"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","43","12","14","21:00:00","3","1","26"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","48","12","14","22:00:00","3","1","33"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Summit Avenue","place-sumav","44","11","14","23:00:00","3","1","26"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","15","0","14","00:00:00","1","0","2"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","0","0","14","01:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","0","0","14","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","0","0","14","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","0","0","14","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","20","1","14","05:00:00","1","0","3"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","36","2","14","06:00:00","3","0","10"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","65","3","14","07:00:00","5","0","19"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","81","3","14","08:00:00","6","0","26"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","153","7","14","09:00:00","11","0","37"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","188","9","14","10:00:00","13","1","50"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","240","17","14","11:00:00","17","1","64"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","240","16","14","12:00:00","17","1","70"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","200","23","14","13:00:00","14","2","54"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","210","16","14","14:00:00","15","1","50"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","203","21","14","15:00:00","15","1","54"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","156","13","14","16:00:00","11","1","44"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","134","18","14","17:00:00","10","1","38"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","204","25","14","18:00:00","15","2","56"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","119","32","14","19:00:00","9","2","36"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","86","24","14","20:00:00","6","2","29"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","81","4","14","21:00:00","6","0","16"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","65","2","14","22:00:00","5","0","17"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Tappan Street","place-tapst","62","1","14","23:00:00","4","0","16"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","19","2","14","00:00:00","1","0","5"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","0","0","14","01:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","0","0","14","02:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","0","0","14","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","0","0","14","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","33","0","14","05:00:00","2","0","6"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","48","1","14","06:00:00","3","0","13"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","78","3","14","07:00:00","6","0","25"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","91","4","14","08:00:00","6","0","31"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","175","5","14","09:00:00","12","0","49"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","230","9","14","10:00:00","16","1","66"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","294","12","14","11:00:00","21","1","84"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","248","8","14","12:00:00","18","1","78"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","227","6","14","13:00:00","16","0","76"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","241","9","14","14:00:00","17","1","65"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","262","9","14","15:00:00","19","1","74"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","186","13","14","16:00:00","13","1","57"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","150","12","14","17:00:00","11","1","46"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","249","29","14","18:00:00","18","2","72"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","138","16","14","19:00:00","10","1","43"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","149","10","14","20:00:00","11","1","41"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","79","5","14","21:00:00","6","0","22"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","90","10","14","22:00:00","6","1","22"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_02","Saturday","Washington Square","place-bcnwa","84","14","14","23:00:00","6","1","20"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","62","32","15","00:00:00","4","2","43"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","3","2","15","01:00:00","0","0","4"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","4","1","15","02:00:00","0","0","2"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","0","0","15","03:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","0","0","15","04:00:00","0","0","0"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","39","16","15","05:00:00","3","1","12"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","52","61","15","06:00:00","3","4","33"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","36","78","15","07:00:00","2","5","43"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","64","159","15","08:00:00","4","11","51"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","141","232","15","09:00:00","9","15","106"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","220","377","15","10:00:00","15","25","148"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","300","424","15","11:00:00","20","28","187"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","335","420","15","12:00:00","22","28","189"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","426","426","15","13:00:00","28","28","236"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","432","453","15","14:00:00","29","30","245"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","459","409","15","15:00:00","31","27","225"
"Light Rail","Fall 2025","Green-C","Green Line C","EB","day_type_03","Sunday","Arlington","place-armnl","572","473","15","16:00:00","38","32","319"
